,Unnamed: 0,省,省确诊,省治愈,省死亡,市,新增确诊,新增治愈,新增死亡,确诊,治愈,死亡,日期
1867,0,吉林省,14,1,0,四平市,0,0,0,1,0,0,2020/1/30
1868,0,吉林省,14,1,0,公主岭,0,0,0,1,0,0,2020/1/30
1869,0,吉林省,14,1,0,通化,0,0,0,1,0,0,2020/1/30
1870,0,黑龙江省,44,0,2,哈尔滨,2,0,0,13,0,0,2020/1/30
1871,0,黑龙江省,44,0,2,绥化,2,0,1,10,0,2,2020/1/30
1872,0,黑龙江省,44,0,2,大庆,0,0,0,5,0,0,2020/1/30
1873,0,黑龙江省,44,0,2,佳木斯,0,0,0,5,0,0,2020/1/30
1874,0,黑龙江省,44,0,2,齐齐哈尔,0,0,0,3,0,0,2020/1/30
1875,0,黑龙江省,44,0,2,七台河,0,0,0,2,0,0,2020/1/30
1876,0,黑龙江省,44,0,2,大兴安岭,1,0,0,2,0,0,2020/1/30
1877,0,黑龙江省,44,0,2,牡丹江,0,0,0,1,0,0,2020/1/30
1878,0,黑龙江省,44,0,2,双鸭山,0,0,0,1,0,0,2020/1/30
1879,0,黑龙江省,44,0,2,鸡西,0,0,0,1,0,0,2020/1/30
1880,0,黑龙江省,44,0,2,鹤岗,1,0,0,1,0,0,2020/1/30
1881,0,河北省,65,0,1,沧州,4,0,0,12,0,1,2020/1/30
1882,0,河北省,65,0,1,石家庄,1,0,0,11,0,0,2020/1/30
1883,0,河北省,65,0,1,廊坊,0,0,0,9,0,0,2020/1/30
1884,0,河北省,65,0,1,保定,1,0,0,7,0,0,2020/1/30
1885,0,河北省,65,0,1,邯郸,2,0,0,6,0,0,2020/1/30
1886,0,河北省,65,0,1,张家口,5,0,0,6,0,0,2020/1/30
1887,0,河北省,65,0,1,邢台,2,0,0,5,0,0,2020/1/30
1888,0,河北省,65,0,1,衡水,1,0,0,4,0,0,2020/1/30
1889,0,河北省,65,0,1,唐山,0,0,0,3,0,0,2020/1/30
1890,0,河北省,65,0,1,承德,1,0,0,2,0,0,2020/1/30
1891,0,山西省,35,1,0,晋中,0,0,0,9,0,0,2020/1/30
1892,0,山西省,35,1,0,运城,3,0,0,7,0,0,2020/1/30
1893,0,山西省,35,1,0,大同,1,0,0,4,0,0,2020/1/30
1894,0,山西省,35,1,0,吕梁,1,0,0,4,0,0,2020/1/30
1895,0,山西省,35,1,0,太原,0,0,0,3,1,0,2020/1/30
1896,0,山西省,35,1,0,长治,2,0,0,3,0,0,2020/1/30
1897,0,山西省,35,1,0,朔州,1,0,0,3,0,0,2020/1/30
1898,0,山西省,35,1,0,阳泉,0,0,0,1,0,0,2020/1/30
1899,0,山西省,35,1,0,临汾,0,0,0,1,0,0,2020/1/30
1900,0,重庆市,182,1,0,万州区,7,0,0,24,0,0,2020/1/30
1901,0,重庆市,182,1,0,开州区,3,0,0,14,0,0,2020/1/30
1902,0,重庆市,182,1,0,云阳县,2,0,0,13,0,0,2020/1/30
1903,0,重庆市,182,1,0,忠县,1,0,0,12,0,0,2020/1/30
1904,0,重庆市,182,1,0,两江新区,0,0,0,8,0,0,2020/1/30
1905,0,重庆市,182,1,0,渝北区,2,0,0,8,0,0,2020/1/30
1906,0,重庆市,182,1,0,江北区,3,0,0,8,0,0,2020/1/30
1907,0,重庆市,182,1,0,垫江县,3,0,0,8,0,0,2020/1/30
1908,0,重庆市,182,1,0,长寿区,0,0,0,7,0,0,2020/1/30
1909,0,重庆市,182,1,0,石柱县,0,0,0,7,0,0,2020/1/30
1910,0,重庆市,182,1,0,巫溪县,2,0,0,7,0,0,2020/1/30
1911,0,重庆市,182,1,0,大渡口区,0,0,0,6,0,0,2020/1/30
1912,0,重庆市,182,1,0,合川区,1,0,0,6,0,0,2020/1/30
1913,0,重庆市,182,1,0,九龙坡区,0,0,0,5,0,0,2020/1/30
1914,0,重庆市,182,1,0,巫山县,0,0,0,5,1,0,2020/1/30
1915,0,重庆市,182,1,0,渝中区,4,0,0,5,0,0,2020/1/30
1916,0,重庆市,182,1,0,綦江区,0,0,0,4,0,0,2020/1/30
1917,0,重庆市,182,1,0,璧山区,0,0,0,4,0,0,2020/1/30
1918,0,重庆市,182,1,0,奉节县,0,0,0,4,0,0,2020/1/30
1919,0,重庆市,182,1,0,大足区,3,0,0,4,0,0,2020/1/30
1920,0,重庆市,182,1,0,江津区,1,0,0,3,0,0,2020/1/30
1921,0,重庆市,182,1,0,永川区,0,0,0,3,0,0,2020/1/30
1922,0,重庆市,182,1,0,丰都县,0,0,0,3,0,0,2020/1/30
1923,0,重庆市,182,1,0,铜梁区,0,0,0,2,0,0,2020/1/30
1924,0,重庆市,182,1,0,潼南区,0,0,0,2,0,0,2020/1/30
1925,0,重庆市,182,1,0,南岸区,1,0,0,2,0,0,2020/1/30
1926,0,重庆市,182,1,0,梁平区,1,0,0,2,0,0,2020/1/30
1927,0,重庆市,182,1,0,涪陵区,0,0,0,1,0,0,2020/1/30
1928,0,重庆市,182,1,0,巴南区,0,0,0,1,0,0,2020/1/30
1929,0,重庆市,182,1,0,城口县,0,0,0,1,0,0,2020/1/30
1930,0,重庆市,182,1,0,秀山县,0,0,0,1,0,0,2020/1/30
1931,0,重庆市,182,1,0,黔江区,0,0,0,1,0,0,2020/1/30
1932,0,重庆市,182,1,0,武隆区,1,0,0,1,0,0,2020/1/30
1933,0,甘肃省,26,0,0,兰州,0,0,0,14,0,0,2020/1/30
1934,0,甘肃省,26,0,0,临夏,0,0,0,2,0,0,2020/1/30
1935,0,甘肃省,26,0,0,定西,1,0,0,2,0,0,2020/1/30
1936,0,甘肃省,26,0,0,张掖,0,0,0,2,0,0,2020/1/30
1937,0,甘肃省,26,0,0,天水市,1,0,0,2,0,0,2020/1/30
1938,0,甘肃省,26,0,0,白银市,0,0,0,1,0,0,2020/1/30
1939,0,甘肃省,26,0,0,陇南,0,0,0,1,0,0,2020/1/30
1940,0,甘肃省,26,0,0,金昌市,0,0,0,1,0,0,2020/1/30
1941,0,甘肃省,26,0,0,平凉市,0,0,0,1,0,0,2020/1/30
1942,0,宁夏回族自治区,17,0,0,银川,2,0,0,9,0,0,2020/1/30
1943,0,宁夏回族自治区,17,0,0,吴忠,2,0,0,5,0,0,2020/1/30
1944,0,宁夏回族自治区,17,0,0,中卫,0,0,0,1,0,0,2020/1/30
1945,0,宁夏回族自治区,17,0,0,固原,0,0,0,1,0,0,2020/1/30
1946,0,宁夏回族自治区,17,0,0,宁东管委会,1,0,0,1,0,0,2020/1/30
1947,0,云南省,70,0,0,昆明,6,0,0,21,0,0,2020/1/30
1948,0,云南省,70,0,0,西双版纳,0,0,0,10,0,0,2020/1/30
1949,0,云南省,70,0,0,丽江,0,0,0,6,0,0,2020/1/30
1950,0,云南省,70,0,0,玉溪,1,0,0,6,0,0,2020/1/30
1951,0,云南省,70,0,0,曲靖,0,0,0,5,0,0,2020/1/30
1952,0,云南省,70,0,0,保山,1,0,0,5,0,0,2020/1/30
1953,0,云南省,70,0,0,红河,2,0,0,4,0,0,2020/1/30
1954,0,云南省,70,0,0,大理,1,0,0,4,0,0,2020/1/30
1955,0,云南省,70,0,0,昭通,2,0,0,4,0,0,2020/1/30
1956,0,云南省,70,0,0,普洱,2,0,0,3,0,0,2020/1/30
1957,0,云南省,70,0,0,德宏,0,0,0,2,0,0,2020/1/30
1958,0,青海省,8,0,0,西宁,0,0,0,6,0,0,2020/1/30
11400,0,澳门,2,0,0,澳门,0,0,0,2,0,0,2020/1/30
0,,广东省,277,5,0,外地来穗人员,-5,0,0,0,0,0,2020/1/30
1252,0,海南省,43,0,1,三亚,0,0,0,14,0,0,2020/1/29
1253,0,海南省,43,0,1,海口,2,0,0,9,0,0,2020/1/29
1254,0,海南省,43,0,1,万宁,1,0,0,8,0,0,2020/1/29
1255,0,海南省,43,0,1,儋州,0,0,0,5,0,0,2020/1/29
1256,0,海南省,43,0,1,澄迈县,0,0,0,2,0,1,2020/1/29
1257,0,海南省,43,0,1,临高县,0,0,0,1,0,0,2020/1/29
1258,0,海南省,43,0,1,陵水县,0,0,0,1,0,0,2020/1/29
1259,0,海南省,43,0,1,琼海市,0,0,0,1,0,0,2020/1/29
1260,0,海南省,43,0,1,东方市,0,0,0,1,0,0,2020/1/29
1261,0,海南省,43,0,1,琼中县,0,0,0,1,0,0,2020/1/29
1262,0,陕西省,56,0,0,西安,3,0,0,18,0,0,2020/1/29
1263,0,陕西省,56,0,0,安康,2,0,0,10,0,0,2020/1/29
1264,0,陕西省,56,0,0,汉中,2,0,0,6,0,0,2020/1/29
1265,0,陕西省,56,0,0,咸阳,1,0,0,5,0,0,2020/1/29
1266,0,陕西省,56,0,0,铜川,0,0,0,5,0,0,2020/1/29
1267,0,陕西省,56,0,0,宝鸡,1,0,0,4,0,0,2020/1/29
1268,0,陕西省,56,0,0,延安,1,0,0,3,0,0,2020/1/29
1269,0,陕西省,56,0,0,渭南,0,0,0,3,0,0,2020/1/29
1270,0,陕西省,56,0,0,商洛,0,0,0,2,0,0,2020/1/29
1271,0,江西省,109,3,0,南昌,8,0,0,25,0,0,2020/1/29
1272,0,江西省,109,3,0,九江,7,0,0,16,0,0,2020/1/29
1273,0,江西省,109,3,0,赣州,6,0,0,16,0,0,2020/1/29
1274,0,江西省,109,3,0,宜春,4,0,0,14,0,0,2020/1/29
1275,0,江西省,109,3,0,新余,8,0,0,11,1,0,2020/1/29
1276,0,江西省,109,3,0,抚州,1,0,0,9,0,0,2020/1/29
1277,0,江西省,109,3,0,上饶,2,0,0,9,0,0,2020/1/29
1278,0,江西省,109,3,0,吉安,1,0,0,4,1,0,2020/1/29
1279,0,江西省,109,3,0,萍乡,0,0,0,2,1,0,2020/1/29
1280,0,江西省,109,3,0,景德镇,0,0,0,2,0,0,2020/1/29
1281,0,江西省,109,3,0,鹰潭,0,0,0,1,0,0,2020/1/29
1282,0,辽宁省,39,1,0,沈阳,1,0,0,9,0,0,2020/1/29
1283,0,辽宁省,39,1,0,大连,0,1,0,5,1,0,2020/1/29
1284,0,辽宁省,39,1,0,丹东,0,0,0,5,0,0,2020/1/29
1285,0,辽宁省,39,1,0,锦州,0,0,0,4,0,0,2020/1/29
1286,0,辽宁省,39,1,0,朝阳,2,0,0,4,0,0,2020/1/29
1287,0,辽宁省,39,1,0,葫芦岛,2,0,0,4,0,0,2020/1/29
1288,0,辽宁省,39,1,0,本溪,0,0,0,2,0,0,2020/1/29
1289,0,辽宁省,39,1,0,铁岭,0,0,0,2,0,0,2020/1/29
1290,0,辽宁省,39,1,0,盘锦,0,0,0,2,0,0,2020/1/29
1291,0,辽宁省,39,1,0,营口,0,0,0,1,0,0,2020/1/29
1292,0,辽宁省,39,1,0,辽阳,0,0,0,1,0,0,2020/1/29
1293,0,湖南省,221,0,0,长沙,22,0,0,46,0,0,2020/1/29
1294,0,湖南省,221,0,0,岳阳,9,0,0,26,0,0,2020/1/29
1295,0,湖南省,221,0,0,常德,7,0,0,26,0,0,2020/1/29
1296,0,湖南省,221,0,0,邵阳,8,0,0,19,0,0,2020/1/29
1297,0,湖南省,221,0,0,怀化,2,0,0,18,0,0,2020/1/29
1298,0,湖南省,221,0,0,衡阳,10,0,0,17,0,0,2020/1/29
1299,0,湖南省,221,0,0,益阳,4,0,0,14,0,0,2020/1/29
1300,0,湖南省,221,0,0,株洲,6,0,0,13,0,0,2020/1/29
1301,0,湖南省,221,0,0,娄底,4,0,0,13,0,0,2020/1/29
1302,0,湖南省,221,0,0,永州,4,0,0,11,0,0,2020/1/29
1303,0,湖南省,221,0,0,湘潭,2,0,0,8,0,0,2020/1/29
1304,0,湖南省,221,0,0,郴州,0,0,0,7,0,0,2020/1/29
1305,0,湖南省,221,0,0,湘西自治州,0,0,0,3,0,0,2020/1/29
1306,0,北京市,111,4,1,海淀,3,0,0,24,0,0,2020/1/29
1307,0,北京市,111,4,1,朝阳,4,0,0,21,0,0,2020/1/29
1308,0,北京市,111,4,1,西城,4,0,0,12,0,0,2020/1/29
1309,0,北京市,111,4,1,外地来京人员,0,0,0,11,2,0,2020/1/29
1310,0,北京市,111,4,1,丰台,3,0,0,10,0,0,2020/1/29
1311,0,北京市,111,4,1,大兴,3,0,0,10,2,0,2020/1/29
1312,0,北京市,111,4,1,昌平,1,0,0,8,0,0,2020/1/29
1313,0,北京市,111,4,1,通州,1,0,0,8,0,0,2020/1/29
1314,0,北京市,111,4,1,石景山,0,0,0,2,0,0,2020/1/29
1315,0,北京市,111,4,1,顺义,0,0,0,2,0,0,2020/1/29
1316,0,北京市,111,4,1,东城,0,0,0,2,0,0,2020/1/29
1317,0,北京市,111,4,1,门头沟,1,0,0,1,0,0,2020/1/29
1318,0,上海市,96,5,1,外地来沪人员,14,2,1,47,5,1,2020/1/29
1319,0,上海市,96,5,1,浦东新区,3,0,0,12,0,0,2020/1/29
1320,0,上海市,96,5,1,静安区,2,0,0,7,0,0,2020/1/29
1321,0,上海市,96,5,1,长宁区,0,0,0,5,0,0,2020/1/29
1322,0,上海市,96,5,1,徐汇区,2,0,0,5,0,0,2020/1/29
1323,0,上海市,96,5,1,奉贤区,4,0,0,5,0,0,2020/1/29
1324,0,上海市,96,5,1,黄浦区,1,0,0,3,0,0,2020/1/29
1325,0,上海市,96,5,1,虹口区,0,0,0,2,0,0,2020/1/29
1326,0,上海市,96,5,1,闵行区,0,0,0,2,0,0,2020/1/29
1327,0,上海市,96,5,1,青浦区,0,0,0,2,0,0,2020/1/29
1328,0,上海市,96,5,1,宝山区,1,0,0,2,0,0,2020/1/29
1329,0,上海市,96,5,1,嘉定区,1,0,0,2,0,0,2020/1/29
1330,0,上海市,96,5,1,松江,1,0,0,1,0,0,2020/1/29
1331,0,上海市,96,5,1,金山,1,0,0,1,0,0,2020/1/29
1332,0,浙江省,296,3,0,温州,54,0,0,114,3,0,2020/1/29
1333,0,浙江省,296,3,0,杭州,19,0,0,51,0,0,2020/1/29
1334,0,浙江省,296,3,0,台州,18,0,0,40,0,0,2020/1/29
1335,0,浙江省,296,3,0,宁波,3,0,0,20,0,0,2020/1/29
1336,0,浙江省,296,3,0,绍兴,12,0,0,19,0,0,2020/1/29
1337,0,浙江省,296,3,0,嘉兴,3,0,0,14,0,0,2020/1/29
1338,0,浙江省,296,3,0,金华,6,0,0,13,0,0,2020/1/29
1339,0,浙江省,296,3,0,衢州,3,0,0,8,0,0,2020/1/29
1340,0,浙江省,296,3,0,舟山,2,0,0,6,0,0,2020/1/29
1341,0,浙江省,296,3,0,丽水,1,0,0,6,0,0,2020/1/29
1342,0,浙江省,296,3,0,湖州,2,0,0,5,0,0,2020/1/29
1343,0,广东省,277,5,0,深圳,23,0,0,80,4,0,2020/1/29
1344,0,广东省,277,5,0,广州,12,0,0,63,0,0,2020/1/29
1345,0,广东省,277,5,0,佛山,3,0,0,21,0,0,2020/1/29
1346,0,广东省,277,5,0,珠海,6,0,0,18,0,0,2020/1/29
1347,0,广东省,277,5,0,中山,7,0,0,13,0,0,2020/1/29
1348,0,广东省,277,5,0,惠州,1,1,0,12,1,0,2020/1/29
1349,0,广东省,277,5,0,阳江,1,0,0,10,0,0,2020/1/29
1350,0,广东省,277,5,0,湛江,2,0,0,9,0,0,2020/1/29
1351,0,广东省,277,5,0,汕头,3,0,0,8,0,0,2020/1/29
1352,0,广东省,277,5,0,东莞,0,0,0,7,0,0,2020/1/29
1353,0,广东省,277,5,0,清远,0,0,0,6,0,0,2020/1/29
1354,0,广东省,277,5,0,揭阳,2,0,0,6,0,0,2020/1/29
1355,0,广东省,277,5,0,肇庆,1,0,0,5,0,0,2020/1/29
1356,0,广东省,277,5,0,外地来穗人员,5,0,0,5,0,0,2020/1/29
1357,0,广东省,277,5,0,韶关,0,0,0,4,0,0,2020/1/29
1358,0,广东省,277,5,0,梅州,0,0,0,4,0,0,2020/1/29
1359,0,广东省,277,5,0,茂名,3,0,0,3,0,0,2020/1/29
1360,0,广东省,277,5,0,汕尾,0,0,0,1,0,0,2020/1/29
1361,0,广东省,277,5,0,河源,0,0,0,1,0,0,2020/1/29
1362,0,广东省,277,5,0,江门,1,0,0,1,0,0,2020/1/29
1363,0,安徽省,152,2,0,合肥,13,1,0,29,1,0,2020/1/29
1364,0,安徽省,152,2,0,阜阳,2,0,0,23,0,0,2020/1/29
1365,0,安徽省,152,2,0,亳州,7,1,0,15,1,0,2020/1/29
1366,0,安徽省,152,2,0,安庆,6,0,0,14,0,0,2020/1/29
1367,0,安徽省,152,2,0,马鞍山,1,0,0,11,0,0,2020/1/29
1368,0,安徽省,152,2,0,芜湖,2,0,0,11,0,0,2020/1/29
1369,0,安徽省,152,2,0,铜陵,0,0,0,9,0,0,2020/1/29
1370,0,安徽省,152,2,0,宿州,6,0,0,9,0,0,2020/1/29
1371,0,安徽省,152,2,0,黄山,3,0,0,7,0,0,2020/1/29
1372,0,安徽省,152,2,0,六安,2,0,0,6,0,0,2020/1/29
1373,0,安徽省,152,2,0,滁州,0,0,0,4,0,0,2020/1/29
1374,0,安徽省,152,2,0,宿松,4,0,0,4,0,0,2020/1/29
1375,0,安徽省,152,2,0,蚌埠,0,0,0,3,0,0,2020/1/29
1376,0,安徽省,152,2,0,宣城,0,0,0,2,0,0,2020/1/29
1377,0,安徽省,152,2,0,淮北,0,0,0,2,0,0,2020/1/29
1378,0,安徽省,152,2,0,淮南,0,0,0,2,0,0,2020/1/29
1379,0,安徽省,152,2,0,池州,0,0,0,1,0,0,2020/1/29
1380,0,天津市,27,0,0,河北区,0,0,0,7,0,0,2020/1/29
1381,0,天津市,27,0,0,河东区,0,0,0,6,0,0,2020/1/29
1382,0,天津市,27,0,0,外地来津人员,4,0,0,4,0,0,2020/1/29
1383,0,天津市,27,0,0,河西区,0,0,0,3,0,0,2020/1/29
1384,0,天津市,27,0,0,和平区,1,0,0,2,0,0,2020/1/29
1385,0,天津市,27,0,0,西青区,0,0,0,2,0,0,2020/1/29
1386,0,天津市,27,0,0,滨海新区,0,0,0,1,0,0,2020/1/29
1387,0,天津市,27,0,0,南开区,0,0,0,1,0,0,2020/1/29
1388,0,天津市,27,0,0,红桥区,0,0,0,1,0,0,2020/1/29
1389,0,湖北省,3554,87,125,武汉,315,7,19,1905,54,104,2020/1/29
1390,0,湖北省,3554,87,125,黄冈,111,0,1,324,2,5,2020/1/29
1391,0,湖北省,3554,87,125,孝感,101,0,2,274,0,3,2020/1/29
1392,0,湖北省,3554,87,125,荆门,28,0,1,142,0,4,2020/1/29
1393,0,湖北省,3554,87,125,襄阳,61,0,0,131,0,0,2020/1/29
1394,0,湖北省,3554,87,125,随州,46,0,0,116,0,0,2020/1/29
1395,0,湖北省,3554,87,125,咸宁,21,0,0,112,0,0,2020/1/29
1396,0,湖北省,3554,87,125,荆州,30,0,0,101,1,2,2020/1/29
1397,0,湖北省,3554,87,125,十堰,23,0,0,88,0,0,2020/1/29
1398,0,湖北省,3554,87,125,黄石,33,0,0,86,0,1,2020/1/29
1399,0,湖北省,3554,87,125,鄂州,27,0,1,84,0,1,2020/1/29
1400,0,湖北省,3554,87,125,宜昌,12,0,0,63,0,1,2020/1/29
1401,0,湖北省,3554,87,125,恩施州,13,0,0,51,0,0,2020/1/29
1402,0,湖北省,3554,87,125,天门,11,0,1,34,0,3,2020/1/29
1403,0,湖北省,3554,87,125,仙桃,5,0,0,32,0,0,2020/1/29
1404,0,湖北省,3554,87,125,潜江,1,0,0,8,0,1,2020/1/29
1405,0,湖北省,3554,87,125,神农架林区,2,0,0,3,0,0,2020/1/29
1406,0,四川省,108,1,1,成都,9,1,1,46,1,1,2020/1/29
1407,0,四川省,108,1,1,绵阳,0,0,0,8,0,0,2020/1/29
1408,0,四川省,108,1,1,广安,0,0,0,7,0,0,2020/1/29
1409,0,四川省,108,1,1,自贡,0,0,0,7,0,0,2020/1/29
1410,0,四川省,108,1,1,泸州,1,0,0,5,0,0,2020/1/29
1411,0,四川省,108,1,1,南充,1,0,0,5,0,0,2020/1/29
1412,0,四川省,108,1,1,达州,1,0,0,4,0,0,2020/1/29
1413,0,四川省,108,1,1,内江,1,0,0,4,0,0,2020/1/29
1414,0,四川省,108,1,1,遂宁,0,0,0,3,0,0,2020/1/29
1415,0,四川省,108,1,1,甘孜州,0,0,0,3,0,0,2020/1/29
1416,0,四川省,108,1,1,德阳,1,0,0,2,0,0,2020/1/29
1417,0,四川省,108,1,1,雅安,0,0,0,2,0,0,2020/1/29
1418,0,四川省,108,1,1,乐山,0,0,0,2,0,0,2020/1/29
1419,0,四川省,108,1,1,宜宾,1,0,0,2,0,0,2020/1/29
1420,0,四川省,108,1,1,凉山,0,0,0,2,0,0,2020/1/29
1421,0,四川省,108,1,1,资阳,0,0,0,2,0,0,2020/1/29
1422,0,四川省,108,1,1,巴中,2,0,0,2,0,0,2020/1/29
1423,0,四川省,108,1,1,眉山,0,0,0,1,0,0,2020/1/29
1424,0,四川省,108,1,1,广元,1,0,0,1,0,0,2020/1/29
1425,0,新疆维吾尔自治区,13,0,0,乌鲁木齐,1,0,0,6,0,0,2020/1/29
1426,0,新疆维吾尔自治区,13,0,0,伊犁州,2,0,0,4,0,0,2020/1/29
1427,0,新疆维吾尔自治区,13,0,0,吐鲁番,1,0,0,1,0,0,2020/1/29
1428,0,新疆维吾尔自治区,13,0,0,第七师,0,0,0,1,0,0,2020/1/29
1429,0,新疆维吾尔自治区,13,0,0,第八师石河子,1,0,0,1,0,0,2020/1/29
1430,0,江苏省,99,1,0,苏州,8,0,0,20,1,0,2020/1/29
1431,0,江苏省,99,1,0,南京,4,0,0,14,0,0,2020/1/29
1432,0,江苏省,99,1,0,无锡,3,0,0,9,0,0,2020/1/29
1433,0,江苏省,99,1,0,扬州,3,0,0,8,0,0,2020/1/29
1434,0,江苏省,99,1,0,常州,0,0,0,8,0,0,2020/1/29
1435,0,江苏省,99,1,0,泰州,4,0,0,8,0,0,2020/1/29
1436,0,江苏省,99,1,0,徐州,0,0,0,8,0,0,2020/1/29
1437,0,江苏省,99,1,0,南通,0,0,0,6,0,0,2020/1/29
1438,0,江苏省,99,1,0,盐城,5,0,0,6,0,0,2020/1/29
1439,0,江苏省,99,1,0,宿迁,1,0,0,4,0,0,2020/1/29
1440,0,江苏省,99,1,0,连云港,0,0,0,3,0,0,2020/1/29
1441,0,江苏省,99,1,0,淮安,1,0,0,3,0,0,2020/1/29
1442,0,江苏省,99,1,0,镇江,0,0,0,2,0,0,2020/1/29
1443,0,贵州省,9,1,0,黔南州,0,0,0,4,0,0,2020/1/29
1444,0,贵州省,9,1,0,铜仁,0,0,0,2,0,0,2020/1/29
1445,0,贵州省,9,1,0,贵阳,0,1,0,1,1,0,2020/1/29
1446,0,贵州省,9,1,0,黔西南州,0,0,0,1,0,0,2020/1/29
1447,0,贵州省,9,1,0,六盘水,0,0,0,1,0,0,2020/1/29
1448,0,山东省,130,1,0,青岛,2,1,0,17,1,0,2020/1/29
1449,0,山东省,130,1,0,临沂,8,0,0,16,0,0,2020/1/29
1450,0,山东省,130,1,0,威海,2,0,0,12,0,0,2020/1/29
1451,0,山东省,130,1,0,烟台,2,0,0,12,0,0,2020/1/29
1452,0,山东省,130,1,0,济南,1,0,0,11,0,0,2020/1/29
1453,0,山东省,130,1,0,德州,3,0,0,11,0,0,2020/1/29
1454,0,山东省,130,1,0,枣庄,3,0,0,8,0,0,2020/1/29
1455,0,山东省,130,1,0,日照,2,0,0,8,0,0,2020/1/29
1456,0,山东省,130,1,0,菏泽,2,0,0,7,0,0,2020/1/29
1457,0,山东省,130,1,0,滨州,3,0,0,7,0,0,2020/1/29
1458,0,山东省,130,1,0,潍坊,2,0,0,5,0,0,2020/1/29
1459,0,山东省,130,1,0,济宁,0,0,0,5,0,0,2020/1/29
1460,0,山东省,130,1,0,淄博,2,0,0,4,0,0,2020/1/29
1461,0,山东省,130,1,0,聊城,1,0,0,4,0,0,2020/1/29
1462,0,山东省,130,1,0,泰安,2,0,0,3,0,0,2020/1/29
1463,0,河南省,206,1,2,郑州,3,0,0,40,0,0,2020/1/29
1464,0,河南省,206,1,2,信阳,3,0,0,32,0,0,2020/1/29
1465,0,河南省,206,1,2,南阳,5,0,0,31,0,1,2020/1/29
1466,0,河南省,206,1,2,周口,4,0,0,19,0,0,2020/1/29
1467,0,河南省,206,1,2,驻马店,6,0,0,16,0,0,2020/1/29
1468,0,河南省,206,1,2,安阳市,14,0,0,14,0,0,2020/1/29
1469,0,河南省,206,1,2,商丘,7,0,0,14,0,0,2020/1/29
1470,0,河南省,206,1,2,漯河市,9,0,0,9,0,0,2020/1/29
1471,0,河南省,206,1,2,新乡,1,0,0,7,0,0,2020/1/29
1472,0,河南省,206,1,2,平顶山,0,0,0,5,0,0,2020/1/29
1473,0,河南省,206,1,2,鹤壁,3,0,0,5,0,0,2020/1/29
1474,0,河南省,206,1,2,三门峡,1,0,0,4,0,0,2020/1/29
1475,0,河南省,206,1,2,开封,1,0,0,3,0,0,2020/1/29
1476,0,河南省,206,1,2,洛阳,0,0,0,2,0,0,2020/1/29
1477,0,河南省,206,1,2,许昌,0,0,0,2,0,0,2020/1/29
1478,0,河南省,206,1,2,焦作,0,0,0,2,0,0,2020/1/29
1479,0,河南省,206,1,2,濮阳,1,0,0,1,0,0,2020/1/29
1480,0,广西壮族自治区,58,2,0,桂林,1,0,0,16,0,0,2020/1/29
1481,0,广西壮族自治区,58,2,0,北海,2,0,0,13,0,0,2020/1/29
1482,0,广西壮族自治区,58,2,0,南宁,2,0,0,7,0,0,2020/1/29
1483,0,广西壮族自治区,58,2,0,柳州,0,0,0,6,0,0,2020/1/29
1484,0,广西壮族自治区,58,2,0,防城港,2,0,0,5,1,0,2020/1/29
1485,0,广西壮族自治区,58,2,0,梧州,0,0,0,4,1,0,2020/1/29
1486,0,广西壮族自治区,58,2,0,河池,0,0,0,3,0,0,2020/1/29
1487,0,广西壮族自治区,58,2,0,百色,0,0,0,2,0,0,2020/1/29
1488,0,广西壮族自治区,58,2,0,玉林,0,0,0,2,0,0,2020/1/29
1489,0,福建省,84,0,0,福州,0,0,0,24,0,0,2020/1/29
1490,0,福建省,84,0,0,莆田,0,0,0,14,0,0,2020/1/29
1491,0,福建省,84,0,0,泉州,0,0,0,13,0,0,2020/1/29
1492,0,福建省,84,0,0,三明,0,0,0,8,0,0,2020/1/29
1493,0,福建省,84,0,0,宁德,1,0,0,7,0,0,2020/1/29
1494,0,福建省,84,0,0,厦门,1,0,0,6,0,0,2020/1/29
1495,0,福建省,84,0,0,漳州,0,0,0,6,0,0,2020/1/29
1496,0,福建省,84,0,0,南平,0,0,0,3,0,0,2020/1/29
1497,0,福建省,84,0,0,龙岩,0,0,0,1,0,0,2020/1/29
1498,0,内蒙古自治区,16,0,0,包头,0,0,0,3,0,0,2020/1/29
1499,0,内蒙古自治区,16,0,0,呼和浩特,0,0,0,2,0,0,2020/1/29
1500,0,内蒙古自治区,16,0,0,呼伦贝尔,0,0,0,2,0,0,2020/1/29
1501,0,内蒙古自治区,16,0,0,锡林郭勒盟,0,0,0,2,0,0,2020/1/29
1502,0,内蒙古自治区,16,0,0,鄂尔多斯,0,0,0,2,0,0,2020/1/29
1503,0,内蒙古自治区,16,0,0,赤峰,0,0,0,2,0,0,2020/1/29
1504,0,内蒙古自治区,16,0,0,兴安盟,0,0,0,1,0,0,2020/1/29
1505,0,内蒙古自治区,16,0,0,通辽,0,0,0,1,0,0,2020/1/29
1506,0,内蒙古自治区,16,0,0,巴彦淖尔,1,0,0,1,0,0,2020/1/29
1507,0,吉林省,9,0,0,吉林,0,0,0,3,0,0,2020/1/29
1508,0,吉林省,9,0,0,松原,0,0,0,2,0,0,2020/1/29
1509,0,吉林省,9,0,0,长春,0,0,0,1,0,0,2020/1/29
